District_Name,Season,Yield_Production,Crop,Yield_Remarks
MURSHIDABAD,Kharif,1634,Tur,0
MURSHIDABAD,Kharif,1436,Tur,1
MURSHIDABAD,Kharif,457,Tur,0
MURSHIDABAD,Rabi,174,Tur,1
MURSHIDABAD,Rabi,75,Tur,1
MURSHIDABAD,Rabi,131,Tur,1
MURSHIDABAD,Rabi,392,Tur,1
MURSHIDABAD,Rabi,165,Tur,1
MURSHIDABAD,Rabi,240,Tur,1
MURSHIDABAD,Rabi,166,Tur,1
MURSHIDABAD,Rabi,12,Tur,1
MURSHIDABAD,Rabi,33,Tur,0
MURSHIDABAD,Rabi,100,Tur,1
MURSHIDABAD,Rabi,242,Tur,1
NADIA,Whole Year,180,Tur,0
NADIA,Kharif,70,Tur,1
NADIA,Kharif,74,Tur,1
NADIA,Kharif,1060,Tur,1
NADIA,Kharif,317,Tur,0
NADIA,Kharif,264,Tur,1
NADIA,Kharif,137,Tur,1
NADIA,Rabi,97,Tur,0
NADIA,Rabi,18,Tur,0
NADIA,Rabi,11,Tur,1
NADIA,Rabi,10,Tur,0
NADIA,Rabi,56,Tur,1
NADIA,Rabi,909,Tur,1
NADIA,Rabi,200,Tur,1
NADIA,Rabi,647,Tur,1
NADIA,Rabi,398,Tur,1
NADIA,Rabi,528,Tur,0
PURULIA,Whole Year,790,Tur,1
PURULIA,Kharif,300,Tur,0
PURULIA,Kharif,648,Tur,1
PURULIA,Kharif,640,Tur,1
PURULIA,Kharif,507,Tur,1
PURULIA,Kharif,374,Tur,1
PURULIA,Kharif,6,Tur,1
PURULIA,Rabi,292,Tur,0
PURULIA,Rabi,1020,Tur,1
PURULIA,Rabi,1024,Tur,1
PURULIA,Rabi,308,Tur,1
PURULIA,Rabi,63,Tur,1
PURULIA,Rabi,73,Tur,1
PURULIA,Rabi,95,Tur,0
PURULIA,Rabi,45,Tur,1
PURULIA,Rabi,240,Tur,0
PURULIA,Rabi,406,Tur,0
PURULIA,Rabi,723,Tur,0
ANANTAPUR,Kharif,500,Bajra,0
ANANTAPUR,Kharif,1900,Bajra,0
ANANTAPUR,Kharif,889,Bajra,0
ANANTAPUR,Rabi,54,Bajra,0
ANANTAPUR,Kharif,1449,Bajra,0
ANANTAPUR,Rabi,185,Bajra,0
ANANTAPUR,Kharif,526,Bajra,1
ANANTAPUR,Rabi,9,Bajra,0
ANANTAPUR,Kharif,581,Bajra,1
ANANTAPUR,Rabi,39,Bajra,1
ANANTAPUR,Kharif,378,Bajra,1
ANANTAPUR,Rabi,19,Bajra,1
ANANTAPUR,Kharif,403,Bajra,1
ANANTAPUR,Rabi,24,Bajra,1
ANANTAPUR,Kharif,1888,Bajra,0
ANANTAPUR,Rabi,125,Bajra,0
ANANTAPUR,Kharif,189,Bajra,0
ANANTAPUR,Rabi,43,Bajra,1
ANANTAPUR,Kharif,3000,Bajra,1
ANANTAPUR,Kharif,1011,Bajra,0
ANANTAPUR,Rabi,35,Bajra,1
ANANTAPUR,Kharif,3167,Bajra,1
ANANTAPUR,Rabi,83,Bajra,0
ANANTAPUR,Kharif,1465,Bajra,0
ANANTAPUR,Rabi,4,Bajra,1
ANANTAPUR,Kharif,3307,Bajra,1
ANANTAPUR,Rabi,147,Bajra,0
ANANTAPUR,Kharif,1456,Bajra,0
ANANTAPUR,Rabi,13,Bajra,0
ANANTAPUR,Kharif,1227,Bajra,0
ANANTAPUR,Rabi,16,Bajra,0
ANANTAPUR,Kharif,1028,Bajra,1
ANANTAPUR,Rabi,28,Bajra,1
CHITTOOR,Kharif,1900,Bajra,0
CHITTOOR,Kharif,3400,Bajra,0
CHITTOOR,Kharif,2817,Bajra,1
CHITTOOR,Rabi,76,Bajra,0
CHITTOOR,Kharif,4936,Bajra,1
CHITTOOR,Rabi,514,Bajra,0
CHITTOOR,Kharif,3556,Bajra,1
CHITTOOR,Rabi,313,Bajra,0
CHITTOOR,Kharif,1171,Bajra,0
CHITTOOR,Rabi,21,Bajra,0
CHITTOOR,Kharif,3611,Bajra,1
CHITTOOR,Rabi,60,Bajra,0
CHITTOOR,Kharif,3521,Bajra,1
CHITTOOR,Rabi,75,Bajra,1
CHITTOOR,Kharif,2217,Bajra,1
CHITTOOR,Rabi,69,Bajra,1
CHITTOOR,Kharif,942,Bajra,1
CHITTOOR,Rabi,19,Bajra,0
CHITTOOR,Kharif,3000,Bajra,1
CHITTOOR,Kharif,3286,Bajra,0
CHITTOOR,Rabi,17,Bajra,1
CHITTOOR,Kharif,3336,Bajra,1
CHITTOOR,Rabi,20,Bajra,1
CHITTOOR,Kharif,5882,Bajra,1
CHITTOOR,Rabi,29,Bajra,1
CHITTOOR,Kharif,4958,Bajra,1
CHITTOOR,Rabi,4,Bajra,1
CHITTOOR,Kharif,4211,Bajra,1
CHITTOOR,Rabi,13,Bajra,0
CHITTOOR,Kharif,3907,Bajra,1
CHITTOOR,Rabi,4,Bajra,1
CHITTOOR,Kharif,4622,Bajra,0
CHITTOOR,Rabi,2,Bajra,1
EAST GODAVARI,Kharif,1400,Bajra,1
EAST GODAVARI,Kharif,2400,Bajra,1
EAST GODAVARI,Kharif,2339,Bajra,0
EAST GODAVARI,Kharif,2005,Bajra,1
EAST GODAVARI,Rabi,1,Bajra,1
EAST GODAVARI,Kharif,2048,Bajra,0
EAST GODAVARI,Kharif,1051,Bajra,0
EAST GODAVARI,Kharif,2301,Bajra,1
EAST GODAVARI,Kharif,1404,Bajra,0
EAST GODAVARI,Kharif,1037,Bajra,1
EAST GODAVARI,Rabi,6,Bajra,1
EAST GODAVARI,Kharif,713,Bajra,1
EAST GODAVARI,Rabi,11,Bajra,1
EAST GODAVARI,Kharif,1000,Bajra,1
EAST GODAVARI,Kharif,546,Bajra,0
EAST GODAVARI,Kharif,287,Bajra,1
EAST GODAVARI,Kharif,83,Bajra,0
EAST GODAVARI,Kharif,78,Bajra,1
EAST GODAVARI,Rabi,5,Bajra,1
EAST GODAVARI,Kharif,101,Bajra,1
EAST GODAVARI,Kharif,78,Bajra,1
EAST GODAVARI,Kharif,75,Bajra,1
GUNTUR,Kharif,100,Bajra,0
GUNTUR,Kharif,100,Bajra,1
GUNTUR,Rabi,200,Bajra,1
GUNTUR,Kharif,159,Bajra,1
GUNTUR,Kharif,550,Bajra,1
GUNTUR,Rabi,42,Bajra,1
GUNTUR,Kharif,76,Bajra,0
GUNTUR,Rabi,43,Bajra,1
GUNTUR,Kharif,356,Bajra,0
GUNTUR,Rabi,5,Bajra,0
GUNTUR,Kharif,21839,Bajra,0
GUNTUR,Rabi,268,Bajra,0
GUNTUR,Kharif,1584,Bajra,0
GUNTUR,Rabi,3,Bajra,0
GUNTUR,Kharif,464,Bajra,0
GUNTUR,Rabi,38,Bajra,0
GUNTUR,Kharif,557,Bajra,0
GUNTUR,Kharif,1984,Bajra,1
GUNTUR,Rabi,220,Bajra,0
GUNTUR,Kharif,21,Bajra,1
GUNTUR,Kharif,3668,Bajra,1
GUNTUR,Rabi,47,Bajra,1
GUNTUR,Kharif,5812,Bajra,1
GUNTUR,Kharif,758,Bajra,1
GUNTUR,Rabi,68,Bajra,1
KADAPA,Kharif,2400,Bajra,0
KADAPA,Kharif,6000,Bajra,0
KADAPA,Rabi,900,Bajra,0
KADAPA,Kharif,3537,Bajra,1
KADAPA,Rabi,790,Bajra,1
KADAPA,Kharif,10385,Bajra,0
KADAPA,Rabi,3330,Bajra,1
KADAPA,Kharif,2514,Bajra,1
KADAPA,Rabi,2746,Bajra,0
KADAPA,Kharif,2814,Bajra,0
KADAPA,Rabi,661,Bajra,1
KADAPA,Kharif,3829,Bajra,1
KADAPA,Rabi,877,Bajra,0
KADAPA,Kharif,5512,Bajra,0
KADAPA,Rabi,3642,Bajra,0
KADAPA,Kharif,3553,Bajra,0
KADAPA,Rabi,2634,Bajra,0
KADAPA,Kharif,2945,Bajra,1
KADAPA,Rabi,2637,Bajra,1
KADAPA,Kharif,5000,Bajra,0
KADAPA,Rabi,3000,Bajra,0
KADAPA,Kharif,3170,Bajra,1
KADAPA,Rabi,3535,Bajra,0
KADAPA,Kharif,5678,Bajra,1
KADAPA,Rabi,3666,Bajra,0
KADAPA,Kharif,7178,Bajra,1
KADAPA,Rabi,5177,Bajra,0
KADAPA,Kharif,5728,Bajra,0
KADAPA,Rabi,4994,Bajra,0
KADAPA,Kharif,2916,Bajra,1
KADAPA,Rabi,1511,Bajra,0
KADAPA,Kharif,5476,Bajra,1
KADAPA,Rabi,2617,Bajra,1
KADAPA,Kharif,3010,Bajra,1
KADAPA,Rabi,4991,Bajra,1
KRISHNA,Kharif,1,Bajra,1
KRISHNA,Kharif,14,Bajra,0
KRISHNA,Rabi,2,Bajra,1
KRISHNA,Kharif,2,Bajra,0
KURNOOL,Kharif,9300,Bajra,1
KURNOOL,Kharif,16200,Bajra,1
KURNOOL,Rabi,300,Bajra,1
KURNOOL,Kharif,9187,Bajra,1
KURNOOL,Rabi,337,Bajra,1
KURNOOL,Kharif,15199,Bajra,1
KURNOOL,Rabi,409,Bajra,1
KURNOOL,Kharif,11062,Bajra,1
KURNOOL,Rabi,146,Bajra,0
KURNOOL,Kharif,6863,Bajra,1
KURNOOL,Rabi,240,Bajra,1
KURNOOL,Kharif,17707,Bajra,0
KURNOOL,Rabi,282,Bajra,1
KURNOOL,Kharif,9598,Bajra,1
KURNOOL,Rabi,703,Bajra,1
KURNOOL,Kharif,13391,Bajra,0
KURNOOL,Rabi,1518,Bajra,1
KURNOOL,Kharif,7993,Bajra,1
KURNOOL,Rabi,620,Bajra,0
KURNOOL,Kharif,11000,Bajra,0
KURNOOL,Kharif,8540,Bajra,1
KURNOOL,Rabi,400,Bajra,0
KURNOOL,Kharif,4519,Bajra,1
KURNOOL,Rabi,352,Bajra,1
KURNOOL,Kharif,10692,Bajra,1
KURNOOL,Rabi,618,Bajra,1
KURNOOL,Kharif,2427,Bajra,1
KURNOOL,Rabi,290,Bajra,0
KURNOOL,Kharif,15141,Bajra,1
KURNOOL,Rabi,961,Bajra,0
KURNOOL,Kharif,8642,Bajra,1
KURNOOL,Rabi,249,Bajra,1
KURNOOL,Kharif,7083,Bajra,1
KURNOOL,Rabi,258,Bajra,1
PRAKASAM,Kharif,11600,Bajra,1
PRAKASAM,Kharif,23800,Bajra,0
PRAKASAM,Rabi,500,Bajra,1
PRAKASAM,Kharif,20668,Bajra,1
PRAKASAM,Rabi,964,Bajra,1
PRAKASAM,Kharif,42876,Bajra,1
PRAKASAM,Rabi,2714,Bajra,1
PRAKASAM,Kharif,9786,Bajra,0
PRAKASAM,Rabi,880,Bajra,1
PRAKASAM,Kharif,9378,Bajra,0
PRAKASAM,Rabi,185,Bajra,0
PRAKASAM,Kharif,37324,Bajra,0
PRAKASAM,Rabi,93,Bajra,0
PRAKASAM,Kharif,20958,Bajra,0
PRAKASAM,Rabi,176,Bajra,0
PRAKASAM,Kharif,27015,Bajra,0
PRAKASAM,Rabi,260,Bajra,0
PRAKASAM,Kharif,10760,Bajra,0
PRAKASAM,Rabi,311,Bajra,1
PRAKASAM,Kharif,37000,Bajra,0
PRAKASAM,Kharif,13744,Bajra,1
PRAKASAM,Rabi,61,Bajra,1
PRAKASAM,Kharif,12450,Bajra,1
PRAKASAM,Rabi,1079,Bajra,1
PRAKASAM,Kharif,40729,Bajra,1
PRAKASAM,Rabi,2141,Bajra,1
PRAKASAM,Kharif,20450,Bajra,0
PRAKASAM,Rabi,792,Bajra,0
PRAKASAM,Kharif,59344,Bajra,0
PRAKASAM,Rabi,1336,Bajra,1
PRAKASAM,Kharif,45726,Bajra,1
PRAKASAM,Rabi,1174,Bajra,0
PRAKASAM,Kharif,10887,Bajra,1
PRAKASAM,Rabi,1199,Bajra,1
SPSR NELLORE,Kharif,4700,Bajra,0
SPSR NELLORE,Kharif,4200,Bajra,0
SPSR NELLORE,Kharif,3706,Bajra,1
SPSR NELLORE,Rabi,142,Bajra,1
SPSR NELLORE,Kharif,5617,Bajra,0
SPSR NELLORE,Rabi,39,Bajra,0
SPSR NELLORE,Kharif,1357,Bajra,0
SPSR NELLORE,Rabi,99,Bajra,0
SPSR NELLORE,Kharif,1671,Bajra,0
SPSR NELLORE,Rabi,45,Bajra,1
SPSR NELLORE,Kharif,1982,Bajra,1
SPSR NELLORE,Rabi,20,Bajra,0
SPSR NELLORE,Kharif,3565,Bajra,0
SPSR NELLORE,Kharif,1135,Bajra,1
SPSR NELLORE,Kharif,1038,Bajra,0
SPSR NELLORE,Rabi,115,Bajra,1
SPSR NELLORE,Kharif,2000,Bajra,0
SPSR NELLORE,Kharif,937,Bajra,1
SPSR NELLORE,Rabi,83,Bajra,0
SPSR NELLORE,Kharif,2036,Bajra,0
SPSR NELLORE,Rabi,71,Bajra,0
SPSR NELLORE,Kharif,3684,Bajra,1
SPSR NELLORE,Rabi,135,Bajra,0
SPSR NELLORE,Kharif,1436,Bajra,1
SPSR NELLORE,Rabi,116,Bajra,1
SPSR NELLORE,Kharif,2645,Bajra,1
SPSR NELLORE,Kharif,3996,Bajra,1
SPSR NELLORE,Rabi,193,Bajra,1
SPSR NELLORE,Kharif,1663,Bajra,0
SPSR NELLORE,Rabi,40,Bajra,1
SRIKAKULAM,Kharif,6100,Bajra,0
SRIKAKULAM,Kharif,4600,Bajra,1
SRIKAKULAM,Kharif,5016,Bajra,1
SRIKAKULAM,Kharif,7263,Bajra,1
SRIKAKULAM,Kharif,2927,Bajra,1
SRIKAKULAM,Kharif,4508,Bajra,1
SRIKAKULAM,Kharif,8634,Bajra,1
SRIKAKULAM,Kharif,6954,Bajra,1
SRIKAKULAM,Kharif,4663,Bajra,1
SRIKAKULAM,Kharif,2077,Bajra,0
SRIKAKULAM,Kharif,4000,Bajra,1
SRIKAKULAM,Kharif,4492,Bajra,1
SRIKAKULAM,Kharif,1671,Bajra,0
SRIKAKULAM,Kharif,2723,Bajra,1
SRIKAKULAM,Kharif,1599,Bajra,1
SRIKAKULAM,Kharif,1165,Bajra,1
SRIKAKULAM,Kharif,363,Bajra,0
SRIKAKULAM,Kharif,522,Bajra,1
VISAKHAPATANAM,Kharif,9700,Bajra,1
VISAKHAPATANAM,Kharif,28700,Bajra,0
VISAKHAPATANAM,Kharif,16956,Bajra,0
VISAKHAPATANAM,Kharif,19663,Bajra,1
VISAKHAPATANAM,Kharif,13019,Bajra,0
VISAKHAPATANAM,Kharif,8897,Bajra,1
VISAKHAPATANAM,Rabi,,Bajra,1
VISAKHAPATANAM,Kharif,20312,Bajra,1
VISAKHAPATANAM,Kharif,13093,Bajra,1
VISAKHAPATANAM,Kharif,4634,Bajra,1
VISAKHAPATANAM,Kharif,7525,Bajra,0
VISAKHAPATANAM,Kharif,6000,Bajra,1
VISAKHAPATANAM,Kharif,5105,Bajra,0
VISAKHAPATANAM,Kharif,5380,Bajra,1
VISAKHAPATANAM,Kharif,5207,Bajra,1
VISAKHAPATANAM,Kharif,5079,Bajra,1
VISAKHAPATANAM,Kharif,3850,Bajra,1
VISAKHAPATANAM,Kharif,2190,Bajra,1
VISAKHAPATANAM,Kharif,2170,Bajra,0
VIZIANAGARAM,Kharif,4600,Bajra,1
VIZIANAGARAM,Kharif,5400,Bajra,1
VIZIANAGARAM,Kharif,3715,Bajra,1
VIZIANAGARAM,Kharif,4082,Bajra,1
VIZIANAGARAM,Kharif,2956,Bajra,1
VIZIANAGARAM,Kharif,2735,Bajra,0
VIZIANAGARAM,Kharif,2038,Bajra,1
VIZIANAGARAM,Kharif,1297,Bajra,0
VIZIANAGARAM,Kharif,683,Bajra,0
VIZIANAGARAM,Kharif,1878,Bajra,0
VIZIANAGARAM,Kharif,2000,Bajra,0
VIZIANAGARAM,Kharif,1374,Bajra,0
VIZIANAGARAM,Kharif,890,Bajra,0
VIZIANAGARAM,Rabi,5,Bajra,0
VIZIANAGARAM,Kharif,355,Bajra,0
VIZIANAGARAM,Kharif,113,Bajra,0
VIZIANAGARAM,Kharif,277,Bajra,1
VIZIANAGARAM,Kharif,182,Bajra,0
VIZIANAGARAM,Rabi,3,Bajra,1
VIZIANAGARAM,Kharif,95,Bajra,1
WEST GODAVARI,Kharif,102,Bajra,1
WEST GODAVARI,Kharif,71,Bajra,1
WEST GODAVARI,Kharif,48,Bajra,1
ARARIA,Kharif,187,Bajra,1
ARARIA,Kharif,19,Bajra,0
AURANGABAD,Kharif,4,Bajra,0
BANKA,Kharif,26,Bajra,0
BANKA,Kharif,2,Bajra,1
BANKA,Kharif,9,Bajra,1
BANKA,Kharif,18,Bajra,0
BANKA,Kharif,10,Bajra,1
BHAGALPUR,Kharif,28,Bajra,1
BHAGALPUR,Kharif,1,Bajra,0
BHAGALPUR,Kharif,83,Bajra,0
BHAGALPUR,Kharif,12,Bajra,1
BHAGALPUR,Kharif,4,Bajra,1
BHAGALPUR,Kharif,11,Bajra,0
BHAGALPUR,Kharif,4,Bajra,0
BHAGALPUR,Kharif,4,Bajra,0
BHAGALPUR,Kharif,4,Bajra,0
BHAGALPUR,Kharif,6,Bajra,0
BHAGALPUR,Kharif,7,Bajra,1
BHAGALPUR,Kharif,9,Bajra,1
BHAGALPUR,Kharif,9,Bajra,0
BHAGALPUR,Kharif,10,Bajra,0
BHOJPUR,Kharif,513,Bajra,1
BHOJPUR,Kharif,587,Bajra,0
BHOJPUR,Kharif,160,Bajra,1
BHOJPUR,Kharif,259,Bajra,0
BHOJPUR,Kharif,110,Bajra,1
BHOJPUR,Kharif,149,Bajra,0
BHOJPUR,Kharif,460,Bajra,0
BHOJPUR,Kharif,127,Bajra,0
BHOJPUR,Kharif,1161,Bajra,1
BHOJPUR,Kharif,583,Bajra,0
BHOJPUR,Kharif,1211,Bajra,1
BHOJPUR,Kharif,1424,Bajra,1
BHOJPUR,Kharif,1307,Bajra,1
BHOJPUR,Kharif,1496,Bajra,1
BHOJPUR,Kharif,1483,Bajra,1
BHOJPUR,Kharif,1004,Bajra,0
BHOJPUR,Kharif,504,Bajra,1
BHOJPUR,Kharif,287,Bajra,0
BUXAR,Kharif,222,Bajra,1
BUXAR,Kharif,463,Bajra,1
BUXAR,Kharif,392,Bajra,1
BUXAR,Kharif,560,Bajra,1
BUXAR,Kharif,259,Bajra,1
BUXAR,Kharif,335,Bajra,1
BUXAR,Kharif,337,Bajra,1
BUXAR,Kharif,887,Bajra,1
BUXAR,Kharif,2621,Bajra,0
BUXAR,Kharif,3361,Bajra,1
BUXAR,Kharif,1823,Bajra,1
BUXAR,Kharif,1490,Bajra,0
BUXAR,Kharif,1725,Bajra,1
BUXAR,Kharif,3769,Bajra,1
BUXAR,Kharif,3322,Bajra,1
BUXAR,Kharif,3631,Bajra,0
BUXAR,Kharif,2167,Bajra,1
BUXAR,Kharif,3302,Bajra,1
DARBHANGA,Kharif,51,Bajra,0
GAYA,Kharif,33,Bajra,0
GAYA,Kharif,57,Bajra,1
GAYA,Kharif,6,Bajra,0
GAYA,Kharif,34,Bajra,1
GAYA,Kharif,,Bajra,1
GAYA,Kharif,2,Bajra,1
GAYA,Kharif,21,Bajra,1
GAYA,Kharif,16,Bajra,1
GOPALGANJ,Kharif,14,Bajra,0
GOPALGANJ,Kharif,13,Bajra,1
GOPALGANJ,Kharif,4,Bajra,0
GOPALGANJ,Kharif,4,Bajra,1
GOPALGANJ,Kharif,79,Bajra,1
GOPALGANJ,Kharif,108,Bajra,1
GOPALGANJ,Kharif,30,Bajra,1
GOPALGANJ,Kharif,107,Bajra,1
GOPALGANJ,Kharif,113,Bajra,0
GOPALGANJ,Kharif,107,Bajra,1
GOPALGANJ,Kharif,16,Bajra,1
GOPALGANJ,Kharif,12,Bajra,1
GOPALGANJ,Kharif,46,Bajra,1
JAMUI,Kharif,22,Bajra,1
JEHANABAD,Kharif,1,Bajra,0
JEHANABAD,Kharif,1,Bajra,1
KAIMUR (BHABUA),Kharif,118,Bajra,0
KAIMUR (BHABUA),Kharif,109,Bajra,0
KAIMUR (BHABUA),Kharif,113,Bajra,0
KAIMUR (BHABUA),Kharif,127,Bajra,0
KAIMUR (BHABUA),Kharif,113,Bajra,0
KAIMUR (BHABUA),Kharif,151,Bajra,0
KATIHAR,Kharif,22,Bajra,0
KATIHAR,Kharif,31,Bajra,0
KATIHAR,Kharif,6,Bajra,0
KHAGARIA,Kharif,4,Bajra,1
MADHEPURA,Kharif,5,Bajra,0
MADHEPURA,Kharif,14,Bajra,1
MADHUBANI,Kharif,8,Bajra,1
MADHUBANI,Kharif,152,Bajra,1
MADHUBANI,Kharif,53,Bajra,1
MADHUBANI,Kharif,15,Bajra,1
MUZAFFARPUR,Kharif,78,Bajra,1
MUZAFFARPUR,Kharif,28,Bajra,0
NAWADA,Kharif,4,Bajra,0
NAWADA,Kharif,18,Bajra,0
NAWADA,Kharif,22,Bajra,1
NAWADA,Kharif,60,Bajra,1
NAWADA,Kharif,35,Bajra,0
NAWADA,Kharif,176,Bajra,1
PASHCHIM CHAMPARAN,Kharif,39,Bajra,1
PASHCHIM CHAMPARAN,Kharif,88,Bajra,0
PASHCHIM CHAMPARAN,Kharif,53,Bajra,0
PASHCHIM CHAMPARAN,Kharif,44,Bajra,1
PASHCHIM CHAMPARAN,Kharif,45,Bajra,1
PASHCHIM CHAMPARAN,Kharif,53,Bajra,0
PASHCHIM CHAMPARAN,Kharif,145,Bajra,0
PASHCHIM CHAMPARAN,Kharif,55,Bajra,0
PASHCHIM CHAMPARAN,Kharif,53,Bajra,0
PASHCHIM CHAMPARAN,Kharif,52,Bajra,0
PASHCHIM CHAMPARAN,Kharif,61,Bajra,1
PASHCHIM CHAMPARAN,Kharif,64,Bajra,1
PASHCHIM CHAMPARAN,Kharif,19,Bajra,0
PASHCHIM CHAMPARAN,Kharif,36,Bajra,0
PASHCHIM CHAMPARAN,Kharif,1,Bajra,1
PATNA,Kharif,319,Bajra,0
PATNA,Kharif,487,Bajra,1
PATNA,Kharif,364,Bajra,0
PATNA,Kharif,278,Bajra,1
PATNA,Kharif,248,Bajra,0
PURBI CHAMPARAN,Kharif,29,Bajra,0
PURBI CHAMPARAN,Kharif,27,Bajra,0
PURBI CHAMPARAN,Kharif,72,Bajra,1
PURBI CHAMPARAN,Kharif,2,Bajra,0
PURNIA,Kharif,2,Bajra,1
ROHTAS,Kharif,11,Bajra,1
ROHTAS,Kharif,22,Bajra,1
ROHTAS,Kharif,29,Bajra,1
ROHTAS,Kharif,42,Bajra,1
ROHTAS,Kharif,5,Bajra,0
ROHTAS,Kharif,13,Bajra,1
ROHTAS,Kharif,31,Bajra,0
ROHTAS,Kharif,26,Bajra,1
ROHTAS,Kharif,25,Bajra,1
ROHTAS,Kharif,8,Bajra,1
ROHTAS,Kharif,8,Bajra,1
SAHARSA,Kharif,4,Bajra,1
SAMASTIPUR,Kharif,4,Bajra,1
SARAN,Kharif,12,Bajra,1
SARAN,Kharif,7,Bajra,1
SARAN,Kharif,14,Bajra,0
SARAN,Kharif,14,Bajra,1
SARAN,Kharif,19,Bajra,1
SARAN,Kharif,19,Bajra,0
SARAN,Kharif,101,Bajra,1
SARAN,Kharif,5,Bajra,1
SARAN,Kharif,56,Bajra,1
SARAN,Kharif,38,Bajra,0
SARAN,Kharif,4,Bajra,1
SARAN,Kharif,4,Bajra,1
SARAN,Kharif,6,Bajra,0
SHEOHAR,Kharif,6,Bajra,0
SHEOHAR,Kharif,9,Bajra,1
SITAMARHI,Kharif,15,Bajra,0
SITAMARHI,Kharif,5,Bajra,1
SITAMARHI,Kharif,14,Bajra,1
SITAMARHI,Kharif,358,Bajra,1
SITAMARHI,Kharif,371,Bajra,1
SITAMARHI,Kharif,47,Bajra,1
SIWAN,Kharif,7,Bajra,0
SIWAN,Kharif,40,Bajra,1
SIWAN,Kharif,25,Bajra,0
SIWAN,Kharif,6,Bajra,1
SIWAN,Kharif,14,Bajra,1
SIWAN,Kharif,15,Bajra,1
SIWAN,Kharif,22,Bajra,1
SIWAN,Kharif,68,Bajra,1
SIWAN,Kharif,28,Bajra,0
SIWAN,Kharif,29,Bajra,1
SIWAN,Kharif,17,Bajra,1
SIWAN,Kharif,24,Bajra,1
SIWAN,Kharif,22,Bajra,1
SIWAN,Kharif,82,Bajra,1
SIWAN,Kharif,122,Bajra,0
SIWAN,Kharif,108,Bajra,1
SIWAN,Kharif,109,Bajra,0
SIWAN,Kharif,99,Bajra,0
VAISHALI,Kharif,11,Bajra,0
VAISHALI,Kharif,10,Bajra,0
VAISHALI,Kharif,10,Bajra,0
VAISHALI,Kharif,1,Bajra,0
VAISHALI,Kharif,5,Bajra,0
VAISHALI,Kharif,5,Bajra,0
VAISHALI,Kharif,5,Bajra,0
BALODA BAZAR,Kharif,5,Bajra,1
BILASPUR,Kharif,,Bajra,0
BILASPUR,Kharif,6,Bajra,1
BILASPUR,Kharif,6,Bajra,1
BILASPUR,Kharif,7,Bajra,1
BILASPUR,Whole Year,5,Bajra,1
BILASPUR,Kharif,6,Bajra,1
DURG,Kharif,6,Bajra,1
DURG,Kharif,3,Bajra,0
GARIYABAND,Kharif,5,Bajra,0
GARIYABAND,Kharif,5,Bajra,0
JASHPUR,Kharif,8,Bajra,1
JASHPUR,Kharif,11,Bajra,1
JASHPUR,Kharif,6,Bajra,0
JASHPUR,Kharif,10,Bajra,1
JASHPUR,Kharif,4,Bajra,1
JASHPUR,Kharif,6,Bajra,0
JASHPUR,Kharif,9,Bajra,0
JASHPUR,Kharif,10,Bajra,1
JASHPUR,Kharif,10,Bajra,1
JASHPUR,Kharif,9,Bajra,0
JASHPUR,Kharif,7,Bajra,0
JASHPUR,Kharif,5,Bajra,0
JASHPUR,Kharif,6,Bajra,0
JASHPUR,Whole Year,13,Bajra,0
JASHPUR,Kharif,9,Bajra,1
KABIRDHAM,Kharif,7,Bajra,1
KABIRDHAM,Kharif,4,Bajra,0
KABIRDHAM,Kharif,4,Bajra,0
KABIRDHAM,Kharif,3,Bajra,1
KABIRDHAM,Kharif,1,Bajra,0
KABIRDHAM,Kharif,1,Bajra,1
KABIRDHAM,Kharif,5,Bajra,0
KABIRDHAM,Kharif,2,Bajra,1
KABIRDHAM,Whole Year,98,Bajra,0
KABIRDHAM,Kharif,63,Bajra,0
KORBA,Kharif,3,Bajra,0
KORBA,Kharif,3,Bajra,1
KORBA,Kharif,2,Bajra,0
KORBA,Kharif,4,Bajra,1
KORBA,Kharif,2,Bajra,1
KORBA,Kharif,2,Bajra,1
KORBA,Kharif,2,Bajra,1
KORBA,Kharif,2,Bajra,1
KORBA,Kharif,29,Bajra,0
KORBA,Kharif,3,Bajra,1
KORBA,Kharif,4,Bajra,0
KORBA,Kharif,1,Bajra,1
KORBA,Kharif,4,Bajra,1
KORBA,Whole Year,3,Bajra,1
KORBA,Kharif,3,Bajra,1
MAHASAMUND,Kharif,1,Bajra,1
RAIGARH,Kharif,5,Bajra,1
RAIGARH,Kharif,12,Bajra,1
RAIGARH,Kharif,10,Bajra,1
RAIGARH,Kharif,3,Bajra,0
RAIGARH,Kharif,8,Bajra,1
RAIGARH,Kharif,17,Bajra,1
RAIGARH,Kharif,7,Bajra,0
RAIGARH,Kharif,9,Bajra,1
RAIGARH,Kharif,8,Bajra,1
RAIGARH,Kharif,8,Bajra,1
RAIGARH,Kharif,11,Bajra,0
RAIGARH,Kharif,12,Bajra,1
RAIGARH,Kharif,134,Bajra,1
RAIGARH,Whole Year,6,Bajra,0
RAIGARH,Kharif,5,Bajra,0
RAIPUR,Kharif,1,Bajra,1
RAIPUR,Kharif,1,Bajra,0
RAIPUR,Kharif,11,Bajra,1
RAIPUR,Kharif,9,Bajra,1
RAIPUR,Kharif,,Bajra,1
RAIPUR,Kharif,4,Bajra,1
RAJNANDGAON,Kharif,2,Bajra,1
RAJNANDGAON,Kharif,2,Bajra,0
RAJNANDGAON,Kharif,3,Bajra,1
